"","u","v"
"2986","27323600","27323626"
"2987","27323603","27323629"
"2988","27323612","27323569"
"2989","27323626","27323603"
"2990","27323629","241083467"
"2991","27323636","3835398802"
"2992","27323662","4254651925"
"2993","27323674","8758561567"
"2994","27323676","368720976"
"2995","27323676","27323679"
"2996","27323679","27323681"
"2997","27323681","9974396609"
"2998","27323681","368720018"
"2999","27323739","9966747446"
"3000","27323741","9966747451"
"3001","27323744","27323749"
"3002","27323749","96416976"
"3003","27323753","27323749"
"3004","27323756","27323753"
"3005","27323764","27323851"
"3006","27323767","8662577777"
"3007","27323772","27323791"
"3008","27323791","27323510"
"3009","27323794","27323850"
"3010","27323814","5879639276"
"3011","27323814","27323842"
"3012","27323836","821886216"
"3013","27323842","27323853"
"3014","27323848","27323853"
"3015","27323850","27323849"
"3016","27323851","27323791"
"3017","27323852","27323764"
"3018","27323853","277520773"
"3019","27323854","277520773"
"3020","27324025","21663185"
"3021","27324025","8894513383"
"3022","27336465","27324025"
"3023","27336466","27336488"
"3024","27336484","27339851"
"3025","27336500","3029785978"
"3026","27336542","27336500"
"3027","27336545","27336465"
"3028","27336545","27336488"
"3029","27339844","27233785"
"3030","27339845","5222287727"
"3031","27339849","27286635"
"3032","27339851","21663173"
"3033","27339851","428878315"
"3034","27339859","268259610"
"3035","27362231","27234218"
"3036","27362262","27234214"
"3037","27362263","27234214"
"3038","27373192","258149351"
"3039","27373193","27373192"
"3040","27373195","942986108"
"3041","27373206","358926027"
"3042","27373206","258149351"
"3043","27373210","5675137791"
"3044","27373210","27373193"
"3045","27373249","305344084"
"3046","27373253","27373209"
"3047","27373290","5007479953"
"3048","27373293","5007479956"
"3049","27373297","268262118"
"3050","27373333","305200133"
"3051","27373336","27373337"
"3052","27373337","1848897448"
"3053","27373342","2499713062"
"3054","27373342","305200127"
"3055","27373357","7151579870"
"3056","27373358","27373337"
"3057","27373360","2499576627"
"3058","27373360","6858311799"
"3059","27373367","5632630203"
"3060","27373383","417637327"
"3061","27373400","2499712967"
"3062","27373403","5536693299"
"3063","27373404","27373403"
"3064","27373407","1188299164"
"3065","27373411","27373414"
"3066","27373414","1188299588"
"3067","27373428","1349129244"
"3068","27373431","27373432"
"3069","27373431","3880382915"
"3070","27373433","27373431"
"3071","27373455","2555330137"
"3072","27373459","9381401521"
"3073","27415720","5564862527"
"3074","27415720","319672913"
"3075","27415723","319673160"
"3076","27415728","299018440"
"3077","27415756","7690653664"
"3078","27415813","813873165"
"3079","27415813","34843156"
"3080","27453294","250549783"
"3081","27681716","332482628"
"3082","27681720","3267190061"
"3083","27681720","6196126944"
"3084","27681723","1890447487"
"3085","27681728","1284603840"
"3086","27681728","27681716"
"3087","29400085","25256234"
"3088","29400086","1215415075"
"3089","29400086","29400085"
"3090","29414561","4616555"
"3091","29414562","34819097"
"3092","29414990","260609675"
"3093","29414991","29414990"
"3094","29414995","34818898"
"3095","29414995","29414993"
"3096","29434738","36487670"
"3097","29588071","6431721936"
"3098","29588071","277578909"
"3099","29604212","1232624493"
"3100","29604212","8873639228"
"3101","29604226","826086259"
"3102","29604227","29604226"
"3103","29604227","2662859352"
"3104","29604238","29604212"
"3105","29604239","29604227"
"3106","29604239","218088041"
"3107","29604242","7679473591"
"3108","29604242","817304157"
"3109","29604243","813457967"
"3110","29604246","29604227"
"3111","29604272","21292433"
"3112","29604273","25273216"
"3113","30183055","43880829"
"3114","30183055","257936406"
"3115","30183089","153517221"
"3116","30183253","52842220"
"3117","30183255","5994012600"
"3118","30183344","5994012591"
"3119","30183344","6148480557"
"3120","30378220","5345024590"
"3121","30378224","27323537"
"3122","30378225","27323525"
"3123","30560446","2550454429"
"3124","30624766","673770429"
"3125","30624766","5751911426"
"3126","30657578","683073872"
"3127","30737113","165985265"
"3128","31960431","27235394"
"3129","31960694","31960812"
"3130","31960694","34843155"
"3131","32037768","3700133369"
"3132","32176106","428883552"
"3133","32176118","3995352197"
"3134","32176118","32176126"
"3135","32176138","1774630167"
"3136","32176166","5613307503"
"3137","32206953","1775183417"
"3138","32463560","7781999320"
"3139","32463560","361118"
"3140","32560608","21660274"
"3141","32560608","32560653"
"3142","32560609","32560608"
"3143","32560666","32560667"
"3144","32560666","32560609"
"3145","32560680","32560718"
"3146","32560681","32560745"
"3147","32560682","826706489"
"3148","32560682","32561132"
"3149","32560718","32560719"
"3150","32560720","32560719"
"3151","32560720","32560721"
"3152","32560722","32560727"
"3153","32560722","829051484"
"3154","32560723","32560724"
"3155","32560723","829051728"
"3156","32560725","810252719"
"3157","32560727","32560719"
"3158","32560728","32560746"
"3159","32560745","32560728"
"3160","32560746","169326630"
"3161","32560750","810136877"
"3162","32560750","32560751"
"3163","32560751","314920133"
"3164","32560751","32560752"
"3165","32560753","34843156"
"3166","32561070","1757087085"
"3167","32561072","16820918"
"3168","32561073","32561074"
"3169","32561074","34909006"
"3170","32561132","32564428"
"3171","32561136","27235265"
"3172","32561279","3027860097"
"3173","32564428","32564555"
"3174","32564429","32561135"
"3175","32564555","267983454"
"3176","32564556","32560725"
"3177","32564556","25934315"
"3178","32565381","32565382"
"3179","32565382","27235293"
"3180","32565383","497428120"
"3181","32565383","32561132"
"3182","32565460","27235246"
"3183","32565460","27235248"
"3184","32565475","32565441"
"3185","32565475","3978880419"
"3186","32565509","4808482777"
"3187","32565509","27235318"
"3188","32565511","260567880"
"3189","32565511","27235250"
"3190","32565515","27235246"
"3191","32565721","32565754"
"3192","32565754","277519550"
"3193","33350670","6732060440"
"3194","34096462","34151758"
"3195","34096776","34096774"
"3196","34097214","148944517"
"3197","34097217","52842207"
"3198","34097217","52842205"
"3199","34097218","34097219"
"3200","34097219","34097220"
"3201","34097220","9901902690"
"3202","34151758","34097214"
"3203","34151805","34674624"
"3204","34632752","34632753"
"3205","34632753","34632754"
"3206","34632754","34632755"
"3207","34632755","148945399"
"3208","34632783","34632819"
"3209","34632819","256423560"
"3210","34665266","243647203"
"3211","34674540","52842194"
"3212","34674541","258676899"
"3213","34674620","34674621"
"3214","34674620","256409741"
"3215","34674621","34097218"
"3216","34674622","34760703"
"3217","34674622","1761555130"
"3218","34674624","34760762"
"3219","34674624","34760743"
"3220","34674636","52842202"
"3221","34674636","52842194"
"3222","34760740","34760743"
"3223","34760743","34674636"
"3224","34760762","34674622"
"3225","34760949","34674636"
"3226","34777850","9901902689"
"3227","34777850","9901902694"
"3228","34816179","34816181"
"3229","34816181","1524853515"
"3230","34816181","34816182"
"3231","34816182","311723687"
"3232","34816424","34816425"
"3233","34816432","305111223"
"3234","34816432","34817811"
"3235","34816433","948571213"
"3236","34816433","34816999"
"3237","34816434","34817772"
"3238","34816437","34816439"
"3239","34816437","34816662"
"3240","34816439","34816441"
"3241","34816441","34816443"
"3242","34816443","34816444"
"3243","34816444","34816446"
"3244","34816444","34817753"
"3245","34816446","34816435"
"3246","34816446","277951533"
"3247","34816448","34816179"
"3248","34816455","258175257"
"3249","34816456","34816457"
"3250","34816458","34816539"
"3251","34816475","34816542"
"3252","34816507","34816538"
"3253","34816538","34816458"
"3254","34816539","34816540"
"3255","34816540","34816475"
"3256","34816542","34816544"
"3257","34816544","257937352"
"3258","34816544","34816546"
"3259","34816546","34816547"
"3260","34816549","34816455"
"3261","34816563","34816647"
"3262","34816565","34816582"
"3263","34816566","34816565"
"3264","34816567","34816566"
"3265","34816568","34816567"
"3266","34816570","21660043"
"3267","34816572","34816567"
"3268","34816573","25624001"
"3269","34816573","34816572"
"3270","34816574","257936957"
"3271","34816578","34816576"
"3272","34816578","34816582"
"3273","34816582","34816563"
"3274","34816583","368307"
"3275","34816647","34816457"
"3276","34816662","34816822"
"3277","34816711","34816441"
"3278","34816712","34816713"
"3279","34816713","34817691"
"3280","34816717","34817414"
"3281","34816718","34817185"
"3282","34816749","9573574716"
"3283","34816750","571656877"
"3284","34816752","34817359"
"3285","34816753","937854188"
"3286","34816754","291594056"
"3287","34816758","34816759"
"3288","34816758","34816754"
"3289","34816775","34816779"
"3290","34816779","257936957"
"3291","34816779","34816788"
"3292","34816998","34816753"
"3293","34816998","34817018"
"3294","34816999","947213872"
"3295","34817002","34818845"
"3296","34817003","34817002"
"3297","34817004","34817003"
"3298","34817006","34817789"
"3299","34817009","34817010"
"3300","34817010","1447944173"
"3301","34817017","34817055"
"3302","34817018","34817017"
"3303","34817056","34817055"
"3304","34817057","34817056"
"3305","34817058","34817369"
"3306","34817059","9573574716"
"3307","34817185","34816717"
"3308","34817185","34817184"
"3309","34817192","7712747232"
"3310","34817193","34817192"
"3311","34817193","34817410"
"3312","34817194","34817193"
"3313","34817196","34817194"
"3314","34817198","34817231"
"3315","34817220","7712747202"
"3316","34817220","34817188"
"3317","34817226","305341744"
"3318","34817226","34818142"
"3319","34817227","34817193"
"3320","34817231","34817807"
"3321","34817240","34818097"
"3322","34817243","34817220"
"3323","34817253","946188278"
"3324","34817259","34817260"
"3325","34817260","34817407"
"3326","34817262","34816752"
"3327","34817359","34816998"
"3328","34817365","34817364"
"3329","34817367","277953185"
"3330","34817368","34817365"
"3331","34817368","34817400"
"3332","34817369","34817368"
"3333","34817370","34817058"
"3334","34817370","34817262"
"3335","34817406","34817414"
"3336","34817407","34817442"
"3337","34817410","305111210"
"3338","34817412","34817411"
"3339","34817413","34817692"
"3340","34817414","34817686"
"3341","34817415","34817406"
"3342","34817418","34817421"
"3343","34817421","34817415"
"3344","34817443","942744536"
"3345","34817450","34817443"
"3346","34817686","34817260"
"3347","34817688","34817259"
"3348","34817688","34817689"
"3349","34817691","34817259"
"3350","34817692","34817188"
"3351","34817695","34816717"
"3352","34817728","34817729"
"3353","34817729","34816713"
"3354","34817741","34816712"
"3355","34817753","34817771"
"3356","34817753","34817752"
"3357","34817771","305339475"
"3358","34817772","34818271"
"3359","34817773","34817796"
"3360","34817774","34818378"
"3361","34817782","34817788"
"3362","34817783","34818458"
"3363","34817783","34817782"
"3364","34817788","34817006"
"3365","34817789","34817793"
"3366","34817796","34817852"
"3367","34817798","34817774"
"3368","34817806","34817198"
"3369","34817807","34817989"
"3370","34817811","34818036"
"3371","34817812","34817773"
"3372","34817813","34817812"
"3373","34817814","34817813"
"3374","34817815","34818552"
"3375","34817815","34817814"
"3376","34817817","34818441"
"3377","34817839","10086459946"
"3378","34817852","34817011"
"3379","34817989","34818034"
"3380","34817989","34816425"
"3381","34817991","34818121"
"3382","34817992","34817991"
"3383","34818011","34817202"
"3384","34818011","34817992"
"3385","34818035","34817196"
"3386","34818035","34817231"
"3387","34818036","34817198"
"3388","34818040","305341817"
"3389","34818040","957634031"
"3390","34818058","367889"
"3391","34818082","34818083"
"3392","34818082","34818121"
"3393","34818083","34818084"
"3394","34818085","34818011"
"3395","34818087","34818088"
"3396","34818088","34818084"
"3397","34818097","34818088"
"3398","34818098","4718747866"
